id,valor,pais,canal,tipo_cartao,horario,data,usuario_id,fraude
2838,193.57,BR,loja,credito,10:20,2025-03-07,USER_0269,0
2839,434.75,BR,web,debito,06:51,2025-03-16,USER_1299,0
2840,434.85,BR,app,credito,19:42,2025-05-14,USER_0861,0
2841,419.18,BR,app,debito,16:51,2025-04-27,USER_1733,0
2842,323.39,US,loja,debito,14:40,2025-02-26,USER_1021,0
2843,161.36,BR,app,debito,21:35,2025-05-12,USER_1020,0
2844,50.11,BR,loja,debito,08:13,2025-05-04,USER_1138,0
2845,594.28,US,loja,debito,06:35,2025-03-13,USER_0479,0
2846,767.89,BR,loja,credito,12:11,2025-04-09,USER_0349,0
2847,42.17,BR,app,debito,18:21,2025-05-09,USER_1831,0
2848,356.03,BR,app,credito,09:26,2025-05-14,USER_1194,0
2849,603.46,BR,app,credito,17:55,2025-03-08,USER_1347,0
2850,261.35,BR,loja,debito,21:59,2025-04-02,USER_1053,0
2851,353.12,BR,loja,credito,09:08,2025-04-11,USER_1157,0
2852,574.48,BR,app,credito,17:25,2025-05-12,USER_1299,0
2853,570.8,BR,loja,credito,13:50,2025-03-18,USER_0297,0
2854,376.83,US,web,credito,10:47,2025-02-24,USER_1190,0
2855,449.52,BR,loja,debito,19:06,2025-04-07,USER_1973,0
2856,698.78,BR,app,debito,13:03,2025-03-07,USER_0345,0
2857,712.03,BR,app,credito,18:43,2025-03-27,USER_1382,0
2858,608.19,BR,loja,credito,07:39,2025-05-02,USER_1077,0
2859,81.43,BR,web,debito,20:33,2025-05-16,USER_1866,0
2860,380.17,BR,app,debito,10:19,2025-02-19,USER_1599,0
2861,586.76,BR,app,debito,20:14,2025-02-19,USER_1022,0
2862,94.66,CN,loja,credito,14:15,2025-03-30,USER_0647,0
2863,449.55,BR,loja,debito,10:39,2025-04-05,USER_0907,0
2864,435.38,BR,loja,credito,18:02,2025-02-24,USER_0917,0
2865,519.41,BR,app,debito,18:15,2025-04-27,USER_1285,0
2866,721.62,BR,loja,credito,17:35,2025-05-01,USER_0435,0
2867,357.88,BR,app,credito,19:18,2025-03-24,USER_1899,0
2868,484.37,BR,app,debito,15:08,2025-02-17,USER_1376,0
2869,526.24,BR,loja,debito,13:14,2025-04-02,USER_1968,0
2870,287.9,BR,loja,credito,13:48,2025-03-18,USER_0076,0
2871,318.3,BR,loja,debito,08:06,2025-02-25,USER_1194,0
2872,440.03,BR,loja,credito,10:50,2025-04-03,USER_1868,0
2873,238.3,BR,app,credito,12:54,2025-04-10,USER_0311,0
2874,403.95,BR,loja,credito,10:02,2025-04-30,USER_0082,0
2875,517.51,BR,app,credito,14:26,2025-02-17,USER_1403,0
2876,262.7,BR,app,credito,12:16,2025-04-30,USER_1136,0
2877,257.79,BR,app,debito,09:52,2025-03-04,USER_0875,0
2878,491.5,BR,app,credito,12:42,2025-05-07,USER_1962,0
2879,338.93,BR,app,debito,07:55,2025-02-23,USER_1788,0
2880,396.54,BR,loja,credito,18:08,2025-04-07,USER_1029,0
2881,349.94,NG,app,debito,19:31,2025-02-27,USER_1390,0
2882,484.65,BR,app,debito,11:22,2025-03-28,USER_1368,0
2883,299.47,BR,app,debito,16:59,2025-02-21,USER_1189,0
2884,732.28,BR,app,debito,06:38,2025-02-17,USER_0607,0
2885,141.86,BR,loja,credito,12:46,2025-03-27,USER_1651,0
2886,273.72,BR,loja,credito,14:01,2025-04-23,USER_0207,0
2887,452.82,BR,app,debito,18:47,2025-04-14,USER_1377,0
2888,342.23,BR,app,credito,21:58,2025-03-25,USER_0952,0
2889,612.4,BR,loja,credito,19:16,2025-04-28,USER_1011,0
2890,17.49,BR,loja,credito,11:46,2025-03-15,USER_1684,0
2891,407.64,BR,app,debito,19:32,2025-03-31,USER_0716,0
2892,222.2,RU,loja,credito,20:27,2025-03-20,USER_0396,0
2893,474.56,BR,app,debito,20:43,2025-03-07,USER_0196,0
2894,585.03,BR,web,debito,11:56,2025-04-19,USER_0841,0
2895,111.68,BR,app,credito,13:10,2025-05-11,USER_0198,0
2896,189.95,BR,loja,credito,20:06,2025-05-02,USER_1169,0
2897,248.86,NG,loja,credito,08:42,2025-03-25,USER_1531,0
2898,496.99,BR,loja,pre-pago,14:47,2025-04-11,USER_1462,0
2899,486.25,BR,web,credito,10:23,2025-05-02,USER_1543,0
2900,473.77,BR,loja,debito,09:05,2025-04-02,USER_1772,0
2901,54.53,BR,loja,credito,17:53,2025-04-28,USER_0139,0
2902,430.37,BR,app,credito,09:48,2025-05-06,USER_1972,0
2903,672.43,BR,loja,credito,11:13,2025-02-18,USER_0726,0
2904,217.67,BR,loja,debito,21:46,2025-03-22,USER_1350,0
2905,324.09,BR,loja,debito,19:52,2025-03-25,USER_1827,0
2906,226.85,BR,loja,debito,15:27,2025-05-15,USER_0987,0
2907,386.61,BR,app,debito,14:16,2025-02-20,USER_0178,0
2908,429.58,BR,app,debito,10:13,2025-02-25,USER_0908,0
2909,465.06,NG,web,credito,13:00,2025-05-15,USER_0744,0
2910,918.84,BR,loja,credito,14:36,2025-03-01,USER_0771,0
2911,613.24,FR,app,debito,10:04,2025-03-22,USER_1254,0
2912,367.96,BR,loja,credito,10:19,2025-03-15,USER_0719,0
2913,394.76,BR,app,credito,11:41,2025-02-28,USER_1290,0
2914,10.53,BR,loja,debito,08:01,2025-03-19,USER_1116,0
2915,188.2,BR,web,debito,14:02,2025-04-07,USER_0089,0
2916,297.68,BR,web,debito,17:02,2025-04-28,USER_0203,0
2917,355.06,BR,loja,credito,13:06,2025-02-27,USER_1179,0
2918,324.44,BR,loja,debito,08:25,2025-04-28,USER_0527,0
2919,341.2,BR,app,credito,10:18,2025-02-28,USER_0971,0
2920,365.61,BR,app,debito,11:00,2025-02-27,USER_0788,0
2921,487.9,US,loja,credito,08:57,2025-03-18,USER_1313,0
2922,426.26,BR,app,credito,19:08,2025-05-08,USER_0531,0
2923,505.7,BR,app,pre-pago,15:48,2025-03-24,USER_1345,0
2924,434.04,BR,loja,credito,12:49,2025-03-06,USER_1150,0
2925,441.64,BR,app,debito,12:59,2025-05-02,USER_1559,0
2926,589.89,FR,app,credito,09:15,2025-03-09,USER_0440,0
2927,414.47,BR,loja,credito,07:37,2025-03-05,USER_0465,0
2928,360.43,BR,loja,credito,09:34,2025-03-30,USER_0023,0
2929,230.98,BR,app,credito,21:13,2025-03-25,USER_1169,0
2930,333.02,BR,loja,debito,18:25,2025-04-21,USER_1201,0
2931,473.0,BR,loja,credito,15:14,2025-05-02,USER_1904,0
2932,68.03,BR,app,pre-pago,10:43,2025-05-08,USER_1410,0
2933,250.94,BR,loja,debito,13:10,2025-04-20,USER_1225,0
2934,441.87,BR,app,debito,19:03,2025-05-17,USER_0751,0
2935,389.68,BR,app,debito,21:40,2025-03-01,USER_0156,0
2936,324.49,BR,app,debito,19:46,2025-05-16,USER_1988,0
2937,198.76,BR,loja,credito,10:29,2025-04-22,USER_1833,0
2938,301.42,BR,app,debito,21:00,2025-03-12,USER_1755,0
2939,586.18,BR,loja,credito,11:50,2025-05-06,USER_1574,0
2940,705.86,BR,loja,credito,15:38,2025-05-03,USER_1389,0
2941,645.89,BR,loja,debito,17:15,2025-02-23,USER_1829,0
2942,562.11,BR,web,credito,08:41,2025-04-05,USER_0988,0
2943,172.86,BR,app,debito,16:58,2025-02-27,USER_1663,0
2944,442.97,BR,app,credito,19:07,2025-03-15,USER_0017,0
2945,375.33,BR,loja,credito,17:11,2025-03-18,USER_0289,0
2946,366.39,BR,app,credito,08:50,2025-04-30,USER_0348,0
2947,199.58,BR,web,debito,12:30,2025-03-25,USER_1405,0
2948,436.24,BR,web,pre-pago,20:36,2025-04-30,USER_1672,0
2949,603.87,BR,app,debito,19:42,2025-02-21,USER_1340,0
2950,97.4,BR,web,debito,10:47,2025-05-12,USER_0738,0
2951,112.3,BR,loja,debito,09:07,2025-05-08,USER_1655,0
2952,285.42,BR,loja,debito,12:20,2025-03-05,USER_1401,0
2953,151.34,BR,loja,credito,21:05,2025-05-03,USER_1905,0
2954,304.64,BR,loja,debito,19:42,2025-04-07,USER_0809,0
2955,594.83,BR,app,credito,17:43,2025-04-07,USER_0623,0
2956,374.52,BR,loja,credito,12:36,2025-04-23,USER_0814,0
2957,470.81,BR,app,debito,17:40,2025-04-30,USER_1872,0
2958,307.33,BR,app,credito,08:01,2025-02-27,USER_1002,0
2959,570.6,BR,web,debito,16:49,2025-04-26,USER_0297,0
2960,423.48,BR,app,debito,11:59,2025-05-05,USER_1944,0
2961,326.55,BR,app,debito,06:04,2025-05-15,USER_0926,0
2962,108.44,BR,app,credito,19:10,2025-04-29,USER_0031,1
2963,338.46,BR,app,debito,14:08,2025-03-19,USER_1547,0
2964,595.65,BR,loja,credito,08:05,2025-05-12,USER_0933,0
2965,626.05,BR,loja,debito,06:20,2025-04-23,USER_1646,0
2966,384.76,BR,app,debito,19:58,2025-02-20,USER_1622,0
2967,277.44,BR,loja,credito,16:11,2025-03-24,USER_1079,0
2968,371.02,BR,loja,credito,06:45,2025-05-07,USER_0387,0
2969,338.23,BR,web,credito,09:34,2025-02-20,USER_0916,0
2970,304.46,BR,loja,debito,10:32,2025-05-14,USER_0635,0
2971,309.12,BR,loja,debito,13:47,2025-03-15,USER_1192,0
2972,486.03,BR,app,credito,06:21,2025-04-25,USER_0497,0
2973,230.33,BR,web,credito,16:55,2025-03-17,USER_1481,0
2974,514.67,BR,loja,credito,20:54,2025-05-16,USER_1699,0
2975,275.0,BR,loja,debito,15:04,2025-03-22,USER_0083,0
2976,445.65,BR,app,debito,13:19,2025-05-03,USER_0907,0
2977,65.34,BR,app,debito,12:24,2025-04-18,USER_1265,0
2978,253.88,BR,app,debito,07:59,2025-02-26,USER_1276,0
2979,645.53,BR,web,debito,15:15,2025-02-22,USER_0958,0
2980,403.49,BR,loja,credito,19:23,2025-04-06,USER_1312,0
2981,17.45,BR,web,credito,10:28,2025-04-15,USER_1455,0
2982,520.26,BR,app,debito,13:52,2025-02-25,USER_0694,0
2983,384.29,BR,app,debito,15:38,2025-04-25,USER_1831,0
2984,394.95,BR,app,debito,13:18,2025-03-24,USER_0264,0
2985,468.67,BR,app,credito,06:29,2025-04-16,USER_0422,0
2986,551.5,BR,app,credito,11:34,2025-02-19,USER_0055,0
2987,271.11,NG,app,debito,16:05,2025-02-19,USER_1185,0
2988,241.55,BR,loja,debito,09:39,2025-05-10,USER_0014,0
2989,378.02,BR,web,debito,09:40,2025-03-25,USER_0701,0
2990,713.89,NG,app,credito,12:47,2025-04-09,USER_0469,0
2991,499.17,BR,app,credito,10:35,2025-03-31,USER_0219,0
2992,802.71,BR,loja,credito,08:47,2025-02-24,USER_0422,0
2993,199.18,US,app,credito,17:39,2025-03-09,USER_0357,0
2994,608.31,BR,app,debito,09:41,2025-03-29,USER_0960,0
2995,466.04,BR,loja,debito,21:48,2025-04-23,USER_0610,0
2996,549.72,BR,loja,pre-pago,20:37,2025-05-09,USER_0413,0
2997,334.6,BR,web,debito,07:41,2025-04-05,USER_1116,0
2998,488.43,BR,app,credito,18:38,2025-05-09,USER_1149,0
2999,528.16,BR,loja,credito,07:43,2025-04-15,USER_1637,0
3000,681.23,BR,app,debito,17:22,2025-04-07,USER_1526,0
3001,257.73,BR,loja,credito,09:28,2025-04-05,USER_1544,0
3002,535.16,BR,loja,debito,14:05,2025-04-04,USER_0557,0
3003,770.73,BR,app,debito,19:57,2025-05-06,USER_0711,0
3004,182.78,BR,loja,credito,10:57,2025-04-08,USER_0973,0
3005,702.64,BR,web,credito,17:56,2025-02-18,USER_1966,0
3006,540.05,BR,loja,debito,20:14,2025-05-03,USER_0181,0
3007,339.01,BR,app,credito,09:47,2025-03-02,USER_1532,0
3008,320.11,BR,loja,credito,14:38,2025-04-25,USER_1655,0
3009,599.79,BR,loja,debito,07:23,2025-04-06,USER_1004,0
3010,351.43,BR,app,credito,12:17,2025-03-27,USER_0922,0
3011,223.68,BR,loja,debito,10:30,2025-03-18,USER_0045,0
3012,463.88,BR,app,credito,06:51,2025-03-15,USER_1030,0
3013,717.43,FR,loja,debito,20:22,2025-02-27,USER_1575,0
3014,578.75,BR,app,debito,12:36,2025-04-30,USER_0691,0
3015,292.37,BR,loja,credito,12:26,2025-03-19,USER_0483,0
3016,386.39,FR,loja,debito,21:10,2025-04-16,USER_1864,0
3017,23.53,BR,app,credito,19:57,2025-03-29,USER_1466,0
3018,254.86,BR,app,credito,11:07,2025-03-24,USER_1219,0
3019,470.78,BR,app,debito,16:39,2025-03-04,USER_1418,0
3020,412.85,BR,loja,pre-pago,16:56,2025-05-12,USER_1380,0
3021,390.33,BR,loja,credito,20:02,2025-02-26,USER_0261,0
3022,237.75,BR,loja,debito,16:32,2025-03-11,USER_1360,0
3023,90.7,BR,loja,debito,11:11,2025-03-22,USER_1646,0
3024,25.02,BR,app,credito,09:39,2025-04-30,USER_0775,0
3025,451.49,BR,loja,debito,10:51,2025-05-06,USER_1576,0
3026,423.76,BR,loja,debito,19:44,2025-03-01,USER_1202,0
3027,158.74,BR,app,credito,21:28,2025-02-20,USER_0553,0
3028,573.4,BR,app,debito,20:23,2025-04-10,USER_1264,0
3029,394.4,US,app,pre-pago,3:54,2025-03-07,USER_1677,1
3030,377.05,BR,app,debito,10:02,2025-04-04,USER_1168,0
3031,142.42,BR,loja,credito,20:22,2025-05-06,USER_0765,0
3032,282.18,BR,app,credito,15:33,2025-03-11,USER_0835,0
3033,285.88,BR,app,credito,12:38,2025-05-14,USER_0902,0
3034,580.33,BR,app,debito,15:54,2025-04-25,USER_1901,0
3035,613.68,BR,loja,debito,19:01,2025-03-30,USER_0745,0
3036,430.16,BR,app,credito,14:14,2025-03-22,USER_0019,0
3037,374.58,BR,app,debito,17:38,2025-04-06,USER_1927,0
3038,514.65,BR,loja,credito,18:58,2025-03-28,USER_1128,0
3039,399.26,US,loja,credito,11:13,2025-04-22,USER_0718,0
3040,679.36,BR,app,credito,06:19,2025-03-23,USER_0836,0
3041,582.53,BR,loja,debito,11:17,2025-05-15,USER_1728,0
3042,326.56,BR,loja,credito,09:15,2025-03-25,USER_1372,0
3043,523.21,CN,web,debito,14:36,2025-03-12,USER_1268,0
3044,277.43,BR,app,debito,19:56,2025-05-01,USER_1676,0
3045,833.32,BR,app,credito,11:23,2025-05-13,USER_0568,0
3046,369.15,BR,web,debito,09:58,2025-03-03,USER_0065,0
3047,691.21,BR,web,credito,10:44,2025-03-21,USER_1586,0
3048,391.96,BR,app,debito,12:42,2025-03-12,USER_1156,0
3049,254.22,BR,web,debito,07:07,2025-05-02,USER_0601,0
3050,349.95,NG,loja,credito,16:09,2025-04-12,USER_1348,0
3051,710.08,US,web,credito,15:03,2025-04-21,USER_0820,0
3052,6793.83,US,app,debito,2:50,2025-03-25,USER_1772,1
3053,579.8,FR,app,debito,20:03,2025-05-06,USER_0056,0
3054,530.02,BR,loja,credito,10:36,2025-03-09,USER_0948,0
3055,390.13,BR,loja,credito,10:55,2025-05-12,USER_0334,0
3056,822.29,BR,web,credito,15:13,2025-04-11,USER_0483,0
3057,623.96,BR,loja,credito,15:22,2025-05-08,USER_1490,0
3058,431.32,NG,web,debito,12:49,2025-02-26,USER_0575,0
3059,245.45,BR,app,credito,06:06,2025-04-29,USER_0509,0
3060,318.66,BR,app,debito,10:22,2025-02-26,USER_0963,0
3061,428.8,BR,app,debito,20:19,2025-03-31,USER_1932,0
3062,109.45,US,app,debito,20:44,2025-04-24,USER_1190,0
3063,274.19,BR,loja,pre-pago,19:30,2025-04-30,USER_1621,0
3064,216.5,BR,app,debito,07:39,2025-03-18,USER_1423,0
3065,390.08,BR,app,credito,12:25,2025-04-13,USER_0987,0
3066,409.75,BR,app,credito,17:49,2025-05-11,USER_0407,0
3067,323.28,BR,app,credito,11:29,2025-02-25,USER_0445,0
3068,585.22,BR,loja,credito,08:26,2025-04-25,USER_1066,1
3069,665.66,BR,loja,credito,12:50,2025-03-23,USER_1898,0
3070,432.12,NG,web,debito,16:30,2025-02-19,USER_0948,0
3071,600.04,BR,app,credito,16:11,2025-04-22,USER_1262,0
3072,324.34,BR,loja,debito,15:13,2025-04-28,USER_1344,0
3073,212.43,BR,loja,credito,15:17,2025-02-18,USER_0530,0
3074,179.32,BR,app,debito,18:08,2025-03-01,USER_1939,0
3075,324.9,BR,loja,debito,15:31,2025-04-22,USER_1949,0
3076,793.14,BR,loja,debito,12:30,2025-03-01,USER_1994,0
3077,357.11,BR,web,debito,14:53,2025-03-18,USER_1917,0
3078,156.22,BR,loja,debito,18:52,2025-05-13,USER_1078,0
3079,15.07,BR,loja,debito,14:53,2025-04-12,USER_0901,0
3080,297.15,BR,web,credito,09:52,2025-02-28,USER_1207,0
3081,497.74,BR,loja,debito,10:46,2025-05-12,USER_1307,0
3082,226.93,BR,loja,debito,09:19,2025-02-23,USER_1581,0
3083,80.23,BR,app,credito,12:08,2025-03-13,USER_0887,0
3084,531.0,BR,app,debito,13:23,2025-03-01,USER_0376,0
3085,367.05,BR,app,credito,16:59,2025-03-06,USER_1048,0
3086,742.98,BR,loja,debito,15:44,2025-05-14,USER_0322,0
3087,572.11,BR,app,credito,10:21,2025-04-26,USER_0991,0
3088,177.16,NG,web,credito,12:12,2025-05-05,USER_1520,0
3089,169.64,BR,app,credito,21:00,2025-04-29,USER_1014,0
3090,440.93,BR,app,credito,10:33,2025-03-10,USER_0694,0
3091,252.46,BR,loja,credito,06:59,2025-04-30,USER_0740,0
3092,683.87,BR,app,credito,07:56,2025-04-13,USER_0306,0
3093,224.73,BR,app,debito,10:01,2025-03-03,USER_0637,0
3094,335.04,BR,loja,debito,12:19,2025-02-18,USER_1064,0
3095,309.16,BR,loja,debito,16:11,2025-02-17,USER_0549,0
3096,727.07,BR,loja,debito,15:41,2025-03-24,USER_1362,0
3097,560.98,BR,loja,credito,20:51,2025-03-23,USER_1503,0
3098,557.59,BR,app,debito,14:45,2025-05-06,USER_0340,0
3099,483.45,BR,loja,credito,07:44,2025-02-20,USER_1042,0
3100,261.31,US,web,debito,06:32,2025-05-05,USER_0908,0
3101,478.11,BR,loja,credito,09:16,2025-03-10,USER_1392,0
3102,407.86,BR,app,debito,11:53,2025-03-09,USER_0207,0
3103,955.06,FR,loja,credito,14:28,2025-05-07,USER_1865,1
3104,128.59,BR,web,credito,20:21,2025-05-09,USER_1292,0
3105,528.7,NG,loja,debito,08:29,2025-02-21,USER_0332,0
3106,673.67,BR,loja,debito,09:18,2025-03-10,USER_1245,0
3107,434.98,BR,loja,debito,15:34,2025-05-05,USER_1439,0
3108,636.07,BR,app,debito,15:55,2025-03-12,USER_1213,0
3109,454.93,BR,app,debito,09:11,2025-03-10,USER_0992,0
3110,632.61,BR,web,pre-pago,10:09,2025-03-16,USER_0520,0
3111,673.04,BR,loja,credito,17:49,2025-02-20,USER_1030,0
3112,323.46,BR,web,credito,12:46,2025-02-17,USER_1843,0
3113,544.4,BR,app,credito,15:54,2025-05-01,USER_1904,0
3114,696.49,BR,app,credito,20:28,2025-04-09,USER_1710,0
3115,628.55,US,loja,debito,13:23,2025-05-04,USER_1155,0
3116,4789.69,RU,web,pre-pago,1:52,2025-05-11,USER_0075,1
3117,346.09,BR,app,debito,18:57,2025-02-27,USER_1825,0
3118,446.77,BR,app,debito,06:06,2025-03-12,USER_1615,0
3119,277.81,BR,app,debito,15:18,2025-03-08,USER_0129,0
3120,715.28,BR,app,credito,09:22,2025-05-13,USER_1955,0
3121,492.39,BR,app,debito,09:45,2025-04-13,USER_1386,0
3122,390.85,BR,loja,debito,17:57,2025-03-03,USER_0452,0
3123,605.94,BR,web,credito,15:07,2025-04-26,USER_0092,0
3124,174.21,BR,loja,debito,16:40,2025-03-31,USER_0245,0
3125,55.64,BR,app,credito,14:17,2025-04-03,USER_0219,0
3126,59.66,BR,loja,credito,07:05,2025-04-30,USER_1011,0
3127,460.3,BR,loja,debito,15:00,2025-04-09,USER_1192,0
3128,488.89,US,app,debito,13:41,2025-03-25,USER_1429,0
3129,207.01,BR,app,credito,10:03,2025-02-25,USER_0924,0
3130,255.06,BR,app,credito,11:12,2025-04-15,USER_1563,0
3131,493.68,BR,web,debito,19:43,2025-04-14,USER_0091,0
3132,691.2,BR,app,debito,21:25,2025-03-10,USER_1399,0
3133,184.09,BR,app,credito,17:55,2025-03-13,USER_0850,0
3134,554.57,BR,app,credito,21:43,2025-04-16,USER_0810,0
3135,457.99,BR,app,credito,11:53,2025-05-14,USER_1545,0
3136,623.38,BR,app,debito,21:43,2025-04-26,USER_0796,0
3137,143.17,BR,web,debito,19:18,2025-02-23,USER_0741,0
3138,221.42,BR,loja,credito,18:47,2025-04-06,USER_1122,0
3139,748.73,BR,web,credito,09:59,2025-04-28,USER_1823,0
3140,336.41,BR,app,credito,19:13,2025-03-02,USER_1423,1
3141,879.82,BR,loja,pre-pago,5:43,2025-04-22,USER_1576,1
3142,382.41,BR,web,debito,07:10,2025-04-27,USER_0296,0
3143,283.67,BR,app,debito,16:19,2025-05-03,USER_1904,0
3144,150.38,BR,app,credito,16:47,2025-04-03,USER_1693,0
3145,458.72,BR,app,credito,06:06,2025-04-22,USER_1115,0
3146,408.58,BR,loja,credito,12:37,2025-05-07,USER_1603,0
3147,341.22,BR,loja,credito,07:42,2025-02-19,USER_1937,0
3148,180.18,BR,loja,credito,09:03,2025-03-29,USER_0505,0
3149,471.34,BR,app,debito,14:10,2025-04-07,USER_0549,0
3150,499.06,BR,loja,debito,13:47,2025-04-17,USER_0553,0
3151,515.57,BR,loja,credito,13:24,2025-03-18,USER_1614,0
3152,497.46,BR,app,debito,07:06,2025-04-18,USER_1905,0
3153,383.1,BR,loja,debito,12:10,2025-04-19,USER_1126,0
3154,285.64,BR,loja,debito,18:13,2025-03-23,USER_0981,0
3155,599.25,BR,app,credito,15:17,2025-05-15,USER_1951,0
3156,1611.74,US,web,pre-pago,2:34,2025-02-18,USER_0860,1
3157,304.88,BR,app,debito,07:17,2025-05-10,USER_0382,0
3158,627.62,BR,loja,credito,13:08,2025-05-01,USER_0983,0
3159,433.15,BR,loja,debito,21:45,2025-03-24,USER_0215,0
3160,705.99,BR,app,debito,13:25,2025-03-26,USER_1610,0
3161,44.37,BR,app,debito,16:36,2025-03-05,USER_0183,0
3162,322.43,BR,loja,credito,21:33,2025-04-15,USER_1983,0
3163,142.65,BR,loja,debito,09:53,2025-04-28,USER_1025,0
3164,362.73,BR,app,debito,20:14,2025-03-23,USER_0931,0
3165,538.14,BR,loja,debito,06:51,2025-04-16,USER_0152,0
3166,563.82,BR,app,debito,16:03,2025-04-29,USER_1311,0
3167,197.51,BR,loja,credito,16:02,2025-05-16,USER_0336,0
3168,422.32,BR,app,debito,16:24,2025-03-31,USER_0115,0
3169,256.07,BR,loja,credito,18:34,2025-03-04,USER_1272,0
3170,325.31,BR,app,debito,19:30,2025-04-10,USER_1794,0
3171,531.17,BR,app,credito,18:52,2025-05-09,USER_0750,0
3172,1090.39,BR,web,credito,20:09,2025-05-08,USER_0658,0
3173,286.39,BR,loja,credito,16:13,2025-05-01,USER_0940,0
3174,593.68,BR,app,debito,14:11,2025-04-21,USER_1075,0
3175,10441.9,CN,web,pre-pago,23:26,2025-04-29,USER_0249,1
3176,481.33,BR,app,credito,18:30,2025-02-18,USER_1535,0
3177,143.22,NG,web,debito,17:44,2025-02-26,USER_0341,0
3178,207.66,BR,app,credito,16:37,2025-05-09,USER_0226,0
3179,469.05,BR,loja,debito,07:34,2025-03-22,USER_0374,0
3180,407.25,BR,app,credito,13:36,2025-03-11,USER_1163,0
3181,169.38,BR,app,debito,10:57,2025-04-10,USER_1470,0
3182,13.29,BR,loja,debito,16:47,2025-05-12,USER_1551,0
3183,289.6,US,loja,debito,21:48,2025-02-23,USER_1092,0
3184,60.96,BR,app,credito,12:08,2025-03-15,USER_1241,0
3185,276.32,BR,web,credito,12:50,2025-03-21,USER_1728,1
3186,561.38,BR,app,credito,07:52,2025-03-08,USER_1297,0
3187,422.81,BR,loja,credito,16:20,2025-03-08,USER_1131,0
3188,310.32,BR,web,debito,15:19,2025-02-27,USER_0146,0
3189,459.64,BR,loja,debito,11:41,2025-04-13,USER_1266,0
3190,364.64,BR,loja,debito,14:57,2025-04-05,USER_0406,0
3191,453.15,BR,app,credito,11:05,2025-02-24,USER_0495,1
3192,462.32,BR,loja,debito,10:54,2025-03-17,USER_0350,0
3193,458.66,BR,loja,debito,18:23,2025-03-08,USER_1492,0
3194,4365.27,US,app,debito,1:46,2025-04-27,USER_1384,1
3195,47.08,BR,app,debito,13:33,2025-05-08,USER_1594,0
3196,39.65,BR,web,credito,21:19,2025-03-06,USER_0318,0
3197,718.58,BR,web,credito,10:27,2025-02-19,USER_0611,0
3198,372.38,BR,app,credito,14:25,2025-05-04,USER_1412,0
3199,670.76,BR,app,debito,17:00,2025-03-26,USER_0686,0
3200,320.94,BR,app,credito,20:24,2025-03-12,USER_0642,0
3201,155.98,BR,app,credito,07:50,2025-04-01,USER_1967,0
3202,432.58,BR,app,credito,06:45,2025-04-30,USER_0026,0
3203,213.24,BR,app,debito,9:30,2025-05-12,USER_1382,1
3204,262.26,BR,loja,debito,15:26,2025-04-24,USER_0367,0
3205,625.81,BR,loja,credito,10:42,2025-05-11,USER_0328,0
3206,506.46,FR,web,credito,13:10,2025-04-22,USER_0349,0
3207,357.12,US,loja,debito,21:45,2025-04-07,USER_1725,0
3208,757.26,US,web,debito,17:53,2025-03-20,USER_0778,1
3209,379.59,BR,app,debito,07:25,2025-02-17,USER_0644,0
3210,15.51,NG,app,credito,16:08,2025-03-29,USER_0801,0
3211,283.24,BR,app,debito,07:36,2025-02-24,USER_1728,0
3212,65.04,BR,app,credito,11:41,2025-02-19,USER_1187,0
3213,561.38,BR,app,debito,13:26,2025-04-02,USER_0451,0
3214,280.83,NG,loja,credito,12:09,2025-03-05,USER_1722,0
3215,389.25,BR,loja,credito,14:51,2025-03-27,USER_1853,0
3216,120.5,BR,app,credito,07:16,2025-03-15,USER_1811,0
3217,204.05,BR,loja,credito,08:59,2025-04-07,USER_1632,0
3218,441.91,BR,app,debito,20:50,2025-03-21,USER_1144,0
3219,376.13,BR,loja,credito,18:33,2025-03-26,USER_0106,0
3220,501.73,BR,app,debito,11:10,2025-04-18,USER_1846,0
3221,308.68,BR,loja,credito,21:35,2025-04-09,USER_0513,0
3222,277.92,BR,app,credito,11:52,2025-05-10,USER_1005,0
3223,477.84,BR,loja,debito,14:27,2025-03-03,USER_1532,0
3224,347.44,BR,app,credito,21:08,2025-03-17,USER_0488,0
3225,391.42,BR,app,credito,18:44,2025-04-09,USER_1783,0
